"","X","date.dd.mm.yy.","bd_liz_id","MR_O2_min","marker_sample","FMS","time","Geno.pheno","Date.Hatched","Phenotypic.Sex","Genotypic.Sex","mass","svl_mm","match","file","Final_MR_O2_min"
"469",638,"2/1/21",201,9.74437020789183,29410,1,55,"ZZf","12/22/2020","F","ZZ",6.075,45,"Data_01-03-2021_Pogona.exp.2","Data_01-03-2021_Pogona.exp",0.177170367416215
"470",639,"2/1/21",201,8.01267616496806,33610,1,55,"ZZf","12/22/2020","F","ZZ",6.075,45,"Data_01-03-2021_Pogona.exp.2","Data_01-03-2021_Pogona.exp",0.145685021181237
"471",640,"2/1/21",201,6.15193060072752,37700,1,55,"ZZf","12/22/2020","F","ZZ",6.075,45,"Data_01-03-2021_Pogona.exp.2","Data_01-03-2021_Pogona.exp",0.111853283649591
"472",641,"2/1/21",201,7.09373602071603,41900,1,55,"ZZf","12/22/2020","F","ZZ",6.075,45,"Data_01-03-2021_Pogona.exp.2","Data_01-03-2021_Pogona.exp",0.128977018558473
"473",642,"2/1/21",201,8.53871061607894,46100,1,55,"ZZf","12/22/2020","F","ZZ",6.075,45,"Data_01-03-2021_Pogona.exp.2","Data_01-03-2021_Pogona.exp",0.155249283928708
"474",643,"2/1/21",201,29.4923348701941,50300,1,55,"ZZf","12/22/2020","F","ZZ",6.075,45,"Data_01-03-2021_Pogona.exp.2","Data_01-03-2021_Pogona.exp",0.536224270367165
"475",646,"2/1/21",2100,4.94336788868523,10320,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.0898794161579133
"476",647,"2/1/21",2100,8.32847056247696,14520,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.151426737499581
"477",648,"2/1/21",2100,10.2298989532016,18720,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.185998162785484
"478",649,"2/1/21",2100,7.18203595660652,22920,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.1305824719383
"479",650,"2/1/21",2100,5.86000997355001,27010,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.106545635882727
"480",651,"2/1/21",2100,6.53394126278052,31210,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.118798932050555
"481",652,"2/1/21",2100,4.88659742592548,35410,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.0888472259259178
"482",653,"2/1/21",2100,28.7729135576794,39500,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.523143882866898
"483",654,"2/1/21",2100,33.9386333619441,43700,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.617066061126256
"484",655,"2/1/21",2100,10.9756812606971,47900,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.199557841103584
"485",656,"2/1/21",2100,7.41063337127162,52100,1,55,"ZZm","12/22/2020","M","ZZ",5.092,43,"Data_01-03-2021_Pogona.exp.5","Data_01-03-2021_Pogona.exp",0.134738788568575
"486",659,"2/1/21",3512,8.55623511316897,10920,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.155567911148527
"487",660,"2/1/21",3512,10.4863133141239,15120,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.19066024207498
"488",661,"2/1/21",3512,7.87775964442797,19320,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.143231993535054
"489",662,"2/1/21",3512,6.37368830231278,23520,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.115885241860232
"490",663,"2/1/21",3512,6.39223027526872,27610,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.116222368641249
"491",664,"2/1/21",3512,4.95201648811923,31810,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.0900366634203496
"492",665,"2/1/21",3512,9.81157557456424,36010,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.178392283173895
"493",666,"2/1/21",3512,12.5630348119073,40100,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.228418814761951
"494",667,"2/1/21",3512,11.1468522923913,44300,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.202670041679842
"495",668,"2/1/21",3512,7.36394657905069,48500,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.133889937800922
"496",669,"2/1/21",3512,9.01181686942641,52700,1,55,"ZZf","12/22/2020","F","ZZ",5.404,44,"Data_01-03-2021_Pogona.exp.6","Data_01-03-2021_Pogona.exp",0.163851215807753
"497",672,"2/1/21",4423,5.9617216876098,9120,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.108394939774724
"498",673,"2/1/21",4423,6.48603560332725,13320,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.117927920060495
"499",674,"2/1/21",4423,4.79013069898307,17520,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.0870932854360558
"500",675,"2/1/21",4423,8.30576749322161,21720,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.151013954422211
"501",676,"2/1/21",4423,9.48390739652788,25810,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.172434679936871
"502",677,"2/1/21",4423,7.73044589876054,30010,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.140553561795646
"503",678,"2/1/21",4423,6.02080949623277,34210,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.109469263567869
"504",679,"2/1/21",4423,7.34590598405123,38300,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.13356192698275
"505",680,"2/1/21",4423,5.72509928367602,42500,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.104092714248655
"506",681,"2/1/21",4423,13.0084572232809,46700,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.236517404059653
"507",682,"2/1/21",4423,11.6745252788727,50900,1,55,"ZWf","12/19/2020","F","ZW",5.824,44,"Data_01-03-2021_Pogona.exp.3","Data_01-03-2021_Pogona.exp",0.212264095979504
"508",685,"2/1/21",4530,6.31807363420253,9720,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.11487406607641
"509",686,"2/1/21",4530,4.91289392124757,13920,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.0893253440226831
"510",687,"2/1/21",4530,8.16132850950202,18120,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.148387791081855
"511",689,"2/1/21",4530,7.51921233521324,26410,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.136712951549332
"512",690,"2/1/21",4530,6.00376109112893,30610,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.109159292565981
"513",691,"2/1/21",4530,8.60283925731435,34810,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.156415259223897
"514",692,"2/1/21",4530,5.91950280350128,38900,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.107627323700023
"515",693,"2/1/21",4530,21.618276734747,43100,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.3930595769954
"516",694,"2/1/21",4530,23.8717324522713,47300,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.434031499132205
"517",695,"2/1/21",4530,11.457738780936,51500,1,55,"ZWf","12/19/2020","F","ZW",3.886,40,"Data_01-03-2021_Pogona.exp.4","Data_01-03-2021_Pogona.exp",0.208322523289745
"518",698,"2/1/21",5522,16.9926857876017,11520,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.30895792341094
"519",699,"2/1/21",5522,7.94523127421041,15720,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.144458750440189
"520",700,"2/1/21",5522,6.13611734930916,19920,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.111565769987439
"521",701,"2/1/21",5522,6.47092850835697,24120,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.11765324560649
"522",702,"2/1/21",5522,4.86169973907147,28210,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.0883945407103904
"523",703,"2/1/21",5522,22.0068237332894,32410,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.400124067877989
"524",704,"2/1/21",5522,34.4271720153627,36610,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.625948582097504
"525",705,"2/1/21",5522,9.82059196662036,40700,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.178556217574916
"526",706,"2/1/21",5522,6.94953647285595,44900,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.126355208597381
"527",707,"2/1/21",5522,11.2050605323282,49100,1,55,"ZZm","12/22/2020","M","ZZ",4.884,42,"Data_01-03-2021_Pogona.exp.7","Data_01-03-2021_Pogona.exp",0.203728373315058
"528",710,"20/1/21",213,7.70070220162779,10400,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.118472341563504
"529",711,"20/1/21",213,7.05429945767056,14490,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.108527683964162
"530",712,"20/1/21",213,8.04437323826709,18690,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.123759588281032
"531",713,"20/1/21",213,8.23236301323722,22890,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.126651738665188
"532",714,"20/1/21",213,6.8589088741459,27000,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.10552167498686
"533",715,"20/1/21",213,6.86814097472404,31200,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.105663707303447
"534",716,"20/1/21",213,6.88775208954599,35400,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.105965416762246
"535",717,"20/1/21",213,7.96700555526345,39460,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.122569316234822
"536",718,"20/1/21",213,7.62924597708137,43660,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.117373015032021
"537",719,"20/1/21",213,8.51267397483632,47860,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.130964214997482
"538",720,"20/1/21",213,8.26706099970144,52060,1,65,"ZZm","4/1/21","M","ZZ",5.423,46,"Data_01-21-2021_Pogona.exp.5","Data_01-21-2021_Pogona.exp",0.127185553841561
"539",723,"20/1/21",2015,8.4217340988383,11490,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.129565139982128
"540",724,"20/1/21",2015,8.39909331635041,15690,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.129216820251545
"541",725,"20/1/21",2015,8.74637914865599,19890,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.134559679210092
"542",726,"20/1/21",2015,8.6539620069974,24090,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.133137877030729
"543",727,"20/1/21",2015,8.6633849469093,28200,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.133282845337066
"544",728,"20/1/21",2015,8.63945131981663,32400,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.132914635689487
"545",729,"20/1/21",2015,8.57777857075448,36600,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.131965824165454
"546",730,"20/1/21",2015,9.00668136112064,40660,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.138564328632625
"547",731,"20/1/21",2015,9.54689798029373,44860,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.14687535354298
"548",732,"20/1/21",2015,9.76714108839582,49060,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.150263709052243
"549",733,"20/1/21",2015,10.0418787560391,53260,1,65,"ZZm","1/18/2021","M","ZZ",5.388,44,"Data_01-21-2021_Pogona.exp.7","Data_01-21-2021_Pogona.exp",0.154490442400602
"550",736,"20/1/21",2330,6.21013806812454,9200,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.0955405856634545
"551",737,"20/1/21",2330,6.51038050252533,13290,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.100159700038851
"552",738,"20/1/21",2330,6.11012767675029,17490,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.0940019642576968
"553",739,"20/1/21",2330,6.26948436899032,21690,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.0964536056767742
"554",740,"20/1/21",2330,6.74100411545633,25890,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.103707755622405
"555",741,"20/1/21",2330,6.25454578207722,30000,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.0962237812627265
"556",742,"20/1/21",2330,6.82109161290206,34200,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.104939870967724
"557",743,"20/1/21",2330,6.80539588527878,38260,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.104698398235058
"558",744,"20/1/21",2330,7.22650926250934,42460,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.111177065577067
"559",745,"20/1/21",2330,9.65992244580224,46660,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.148614191473881
"560",746,"20/1/21",2330,15.5796972031095,50860,1,65,"ZWf","11/1/21","F","ZW",4.743,43,"Data_01-21-2021_Pogona.exp.3","Data_01-21-2021_Pogona.exp",0.239687649278608
"561",749,"20/1/21",2502,7.54247712711405,8600,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.116038109647908
"562",750,"20/1/21",2502,7.72624617704843,12690,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.118865325800745
"563",751,"20/1/21",2502,7.15833833134674,16890,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.110128282020719
"564",752,"20/1/21",2502,7.50843259888846,21090,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.115514347675207
"565",753,"20/1/21",2502,7.29219737853309,25290,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.112187651977432
"566",754,"20/1/21",2502,7.24322102386864,29400,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.111434169597979
"567",755,"20/1/21",2502,7.42089222526802,33600,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.114167572696431
"568",756,"20/1/21",2502,7.42798622530077,37800,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.114276711158473
"569",757,"20/1/21",2502,7.89042231528291,41860,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.121391112542814
"570",758,"20/1/21",2502,8.35093163774431,46060,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.128475871349912
"571",759,"20/1/21",2502,10.2257645487328,50260,1,65,"ZWf","11/1/21","F","ZW",5.448,47,"Data_01-21-2021_Pogona.exp.2","Data_01-21-2021_Pogona.exp",0.157319454595889
"572",762,"20/1/21",3250,7.27892834366607,12090,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.111983512979478
"573",763,"20/1/21",3250,7.05149149312633,16290,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.108484484509636
"574",764,"20/1/21",3250,7.27078301306803,20490,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.111858200201047
"575",765,"20/1/21",3250,7.35826737410226,24690,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.113204113447727
"576",766,"20/1/21",3250,7.37558423168173,28800,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.113470526641257
"577",767,"20/1/21",3250,8.63737331393446,33000,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.132882666368222
"578",768,"20/1/21",3250,8.31084573534516,37200,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.127859165159156
"579",769,"20/1/21",3250,9.17973462886403,41260,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.141226686597908
"580",770,"20/1/21",3250,10.9699514092469,45460,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.168768483219183
"581",774,"20/1/21",4523,5.81528549481954,9800,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.0894659306895314
"582",775,"20/1/21",4523,5.84089601575283,13890,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.0898599387038897
"583",776,"20/1/21",4523,5.79359716827683,18090,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.0891322641273358
"584",777,"20/1/21",4523,6.0778893645051,22290,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.0935059902231554
"585",778,"20/1/21",4523,6.05157996135631,26490,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.0931012301747125
"586",779,"20/1/21",4523,6.0474491702065,30600,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.0930376795416385
"587",780,"20/1/21",4523,6.08534256059191,34800,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.0936206547783371
"588",781,"20/1/21",4523,6.29399455187123,38860,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.0968306854134035
"589",782,"20/1/21",4523,6.54454176063628,43060,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.100685257855943
"590",783,"20/1/21",4523,6.83477557861095,47260,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.105150393517092
"591",784,"20/1/21",4523,12.2442259314082,51460,1,65,"ZZm","11/1/21","M","ZZ",4.919,43,"Data_01-21-2021_Pogona.exp.4","Data_01-21-2021_Pogona.exp",0.188372706637049
"592",787,"20/1/21",5032,8.89647426334895,10890,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.136868834820753
"593",788,"20/1/21",5032,8.78171720194517,15090,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.135103341568387
"594",789,"20/1/21",5032,9.16121805322637,19290,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.140941816203483
"595",790,"20/1/21",5032,8.83926492748184,23490,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.135988691192028
"596",791,"20/1/21",5032,8.74245547992423,27600,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.134499315075757
"597",792,"20/1/21",5032,9.2270211551955,31800,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.141954171618392
"598",793,"20/1/21",5032,9.67342764364774,36000,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.148821963748427
"599",794,"20/1/21",5032,9.42849479261598,40060,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.145053766040246
"600",795,"20/1/21",5032,9.48217591888141,44260,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.145879629521252
"601",796,"20/1/21",5032,10.1491559967823,48460,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.156140861488958
"602",797,"20/1/21",5032,11.1229275927625,52660,1,65,"ZZm","4/1/21","M","ZZ",6.313,47,"Data_01-21-2021_Pogona.exp.6","Data_01-21-2021_Pogona.exp",0.171121962965577
"603",800,"23/2/21",125,5.70709734824431,9800,2,65,"ZWf","1/25/2021","F","ZW",5.771,48,"Data_02-24-2021_Pogona_Mux2.exp.4","Data_02-24-2021_Pogona_Mux2.exp",0.0878014976652971
